FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
719,180366,46967,0.3200225690378351,4,11,1,Sole,722514,18
738,315416,273589,0.09607355071536745,4,10,0,LLC,722511,15
678,298722,189629,0.13127475227945093,4,11,0,Partner,445292,25
723,308291,185359,0.13860085923352342,4,8,0,Partner,445230,16
620,88615,34461,0.21428813247826045,5,12,0,LLC,444240,20
733,73937,48986,0.12577913417438996,4,12,1,Partner,459210,26
662,168115,56351,0.24861286105540867,4,10,0,Corp,459910,28
682,212837,255228,0.0694924407457907,4,9,1,Sole,444140,18
681,164747,96520,0.14223908689045447,4,12,1,Corp,459910,11
755,298861,223343,0.11151047193479685,4,11,1,Corp,722511,26
754,83315,39192,0.17715137443015583,4,13,1,Partner,445291,22
636,44540,22549,0.16460449096042692,4,8,0,Corp,445292,22
722,93205,15331,0.5066260083056117,4,11,0,Corp,722513,20
752,16137,24265,0.05541932825056666,4,10,1,Corp,445291,19
664,363605,177740,0.17047606991485692,4,8,0,Partner,445110,13
800,713217,245331,0.24226351337580657,4,13,1,LLC,445240,13
654,30522,24955,0.10192346223201763,4,12,0,LLC,459210,19
737,362390,170324,0.17730423584853966,4,10,0,Sole,722513,18
707,150520,67925,0.18466445834866888,4,10,0,LLC,445320,15
614,331281,193169,0.1429150122431653,5,9,0,LLC,459910,20
615,81165,17051,0.396677614216175,5,11,1,Sole,458310,18
699,24100,65852,0.03049768167000749,4,11,1,Corp,459910,17
703,68668,18089,0.31634326570475607,4,9,1,LLC,445110,20
711,52546,19437,0.22528339421378468,4,12,0,Partner,459910,21
695,259580,460971,0.046926307005574465,4,8,0,Corp,459210,12
739,510150,226556,0.18764676283126466,4,12,0,Corp,459310,17
604,677733,529930,0.10657586851093541,5,11,1,Partner,441120,15
790,17013,7645,0.1854480052321779,4,9,1,Partner,458210,14
733,107413,2958511,0.003025536607209956,4,10,0,Corp,459210,19
664,71511,14700,0.40539115646258506,4,12,1,Partner,459210,17
716,232440,103723,0.18674739450266575,4,10,1,Partner,445320,21
714,33828,51813,0.05440719510547546,4,11,1,Partner,445131,9
650,198994,91677,0.18088324588864527,4,8,1,Corp,445131,22
731,72047,21426,0.28021640374622736,4,10,0,Corp,722511,24
619,161589,121222,0.11108338420418735,5,10,0,Partner,441120,18
738,42929,27022,0.13238904102829793,4,10,0,Sole,445240,18
681,96510,76315,0.10538557295420298,4,9,0,LLC,459210,23
726,276094,54898,0.4191014851785736,4,10,0,Corp,444240,21
676,32645,5105,0.5328925889650669,4,9,1,Partner,445291,14
694,141426,45933,0.2565802364313239,4,12,1,Corp,445292,14
746,494954,125674,0.32819968065524024,4,11,1,Partner,459210,17
594,31946,10819,0.24606402316911605,5,9,0,LLC,445292,16
684,74798,37013,0.16840479471176795,4,12,1,LLC,722514,27
679,116555,48495,0.20028697116541222,4,12,1,Corp,445131,16
783,191999,117090,0.13664631195376775,4,11,1,Sole,445131,16
735,172571,48783,0.2947936097957622,4,10,0,Corp,722513,12
690,70030,32884,0.17746725864655555,4,9,0,Sole,445291,23
764,181365,82652,0.1828600638823017,4,9,0,Partner,445250,12
721,147848,256503,0.048033226382017624,4,12,1,Partner,445131,16
682,219545,493318,0.03708645674122304,4,9,0,Sole,458210,15
676,176722,49135,0.29972185475390933,4,11,1,LLC,458310,16
699,45217,105342,0.03576999993671407,4,11,1,LLC,722514,21
721,95628,33801,0.2357622555545694,4,10,0,Sole,459210,24
687,64833,83997,0.06432074955057919,4,8,1,LLC,441120,18
667,31596,38406,0.06855699630266104,4,11,0,LLC,441120,13
722,246268,105396,0.19471643452629447,4,11,0,Corp,722514,21
655,548126,234843,0.19450086511697884,4,10,0,Partner,445230,23
659,343860,295689,0.09690925262691544,4,10,0,LLC,722511,15
656,253310,183833,0.11482795073064503,4,8,0,LLC,445110,18
643,152079,56024,0.22621108810509782,4,11,0,LLC,722514,18
722,38186,21308,0.14934140541893498,4,8,1,Sole,722514,14
680,89611,87795,0.08505704576950092,4,8,0,Partner,444240,10
680,160017,61635,0.2163502879857224,4,12,0,LLC,458210,27
615,126899,44106,0.23976140812285554,5,10,0,Corp,445291,21
658,12070,8751,0.11493924503866225,4,9,1,Sole,459310,17
667,403438,407404,0.0825220992757394,4,8,0,Partner,445320,18
742,367829,201654,0.1520050019670657,4,12,1,Corp,445320,21
605,408314,89976,0.3781693636821671,5,10,0,Partner,444140,19
730,11647,3971,0.24441786283891548,4,10,0,LLC,445250,23
774,154952,137731,0.09375279832911013,4,12,1,Sole,444240,23
613,59447,17672,0.28032575071676474,5,8,1,Sole,722410,14
693,544567,374416,0.12120364336281926,4,10,0,Partner,445110,22
729,310252,104410,0.24762315231618937,4,8,1,Partner,441120,25
748,41483,31798,0.10871490869446715,4,11,1,Corp,459910,19
729,162059,45702,0.2954994675652415,4,8,1,LLC,458310,17
652,467604,255774,0.152349339651411,4,12,0,Corp,445291,26
745,1018198,439994,0.1928431599824846,4,9,1,LLC,722513,17
763,235127,233598,0.08387878606266606,4,10,1,Partner,445110,16
696,126260,82296,0.127851495414925,4,8,0,Sole,722330,14
728,25739,22311,0.09613718195807748,4,11,1,Sole,459910,14
783,172094,159195,0.09008553451218107,4,11,1,Sole,445250,26
685,105286,33166,0.26454300588956564,4,11,1,LLC,445250,16
706,274867,105701,0.21670167106586818,4,9,1,LLC,459910,15
733,301004,208611,0.12024134233893068,4,10,0,Corp,722514,14
680,162695,72399,0.18726662891292237,4,8,1,Corp,458310,22
717,139974,52040,0.22414488854727133,4,11,0,Sole,445292,16
644,71915,13320,0.4499186686686687,4,9,1,LLC,445110,23
757,68920,23123,0.24838184203318484,4,13,0,LLC,441120,16
648,28126,20698,0.1132396044706413,4,10,0,LLC,722410,17
681,479512,239361,0.16694170451048138,4,11,0,Sole,458210,21
684,417318,300205,0.11584250761979314,4,10,0,Sole,722514,16
691,57737,158246,0.030404665310128958,4,9,0,Corp,444140,5
677,212470,49539,0.35741200535604944,4,12,0,Partner,722514,17
680,84465,37397,0.18821696927561035,4,8,1,Corp,459310,19
744,159238,59449,0.22321373502217587,4,10,1,Sole,459910,23
755,16464,7989,0.17173613718863437,4,9,1,Corp,459210,10
619,49615,25544,0.1618612329053137,5,12,0,Partner,722410,22
783,211009,169439,0.10377825254713101,4,10,1,Sole,458310,19
609,199818,44674,0.37273358105385684,5,11,1,Corp,459210,21
630,250327,71420,0.29208321665266496,5,11,0,LLC,459910,15
738,114560,140144,0.0681204094835788,4,10,0,Corp,459210,19
707,202487,85742,0.19679872952189906,4,11,1,Sole,444140,22
690,266913,70780,0.31425190731845154,4,12,0,Partner,722513,11
673,10288,5416,0.1582964057114722,4,9,1,Partner,459210,19
695,156963,28739,0.4551393576672814,4,11,1,LLC,445230,16
710,369162,189684,0.16218289365470995,4,11,0,Sole,722330,18
664,128818,43440,0.24711863106200124,4,8,0,Sole,722511,18
640,90430,27948,0.26963766041696485,4,9,0,Corp,445110,13
688,247260,248042,0.08307060900976447,4,8,1,Sole,444240,14
715,108616,39806,0.227386156190859,4,12,1,Sole,722410,22
613,35535,94356,0.03138380177201238,5,10,1,LLC,445320,18
635,40271,27788,0.12076855717096108,4,8,0,Sole,722513,19
694,638916,570826,0.09327360701860112,4,12,0,LLC,722330,18
644,14128,8909,0.13215100834362253,4,11,0,Sole,459210,20
727,56460,21779,0.2160337940217641,4,10,1,LLC,458210,27
619,36589,11095,0.27481598317560463,5,12,0,Sole,458310,15
701,129564,37330,0.28923118135547815,4,10,1,Partner,444240,21
718,19772,12598,0.13078795576017357,4,9,0,Sole,445230,16
704,210961,149756,0.11739151241575184,4,12,0,Sole,722410,17
641,96226,49922,0.16062724516913052,4,9,0,Corp,445230,15
751,337763,122671,0.22945045419591156,4,9,1,LLC,459310,18
737,378061,138953,0.22673194053624846,4,11,0,Corp,722330,16
650,51980,23145,0.1871534528695903,4,9,1,Partner,458310,14
684,361311,109233,0.27564243406296635,4,8,1,LLC,444140,15
718,295112,71881,0.3421302801389334,4,11,0,Partner,458210,18
708,254602,77444,0.2739635521581185,4,8,1,Partner,722330,14
643,200934,64238,0.26066347022011893,4,11,0,LLC,458210,20
684,19758,4080,0.40355392156862746,4,10,1,Sole,459910,21
554,45399,26394,0.14333750094718498,5,11,1,LLC,445250,10
625,15644,5712,0.22823295985060693,5,12,0,Corp,445291,15
618,534959,317093,0.1405894064727593,5,10,1,Partner,445320,24
676,25828,5718,0.3764136644514399,4,11,0,LLC,445110,14
703,55108,32146,0.14285862419378254,4,12,1,Partner,722514,13
731,375101,117720,0.26553191188130026,4,11,1,Partner,445320,19
723,177561,94456,0.15665230371813332,4,10,1,LLC,722511,16
714,611009,897223,0.05675001272444717,4,10,0,Sole,445320,17
771,35476,11168,0.26471466093600765,4,9,0,Partner,445250,16
611,331448,182791,0.15110517840958618,5,8,0,LLC,445250,22
723,144708,106524,0.1132045360669896,4,10,1,Corp,444140,25
691,46062,10153,0.3780655963754555,4,8,0,Corp,459910,13
695,122414,29711,0.3433464597848159,4,9,1,Sole,458310,21
672,107703,43134,0.20807831409097233,4,10,0,Sole,459210,23
655,399255,92237,0.3607147890759673,4,10,1,Sole,445110,26
710,681627,1109845,0.05118034500313107,4,11,0,LLC,445240,17
715,76559,39092,0.16320261605102493,4,8,1,Corp,445320,22
728,19785,8617,0.19133689218985725,4,12,1,LLC,445110,18
751,382531,66003,0.4829717336080683,4,12,1,LLC,445240,26
580,50403,29073,0.14447253465414647,5,9,0,LLC,445110,21
629,420348,158524,0.22096969544043804,5,12,0,Sole,458210,15
694,122008,120858,0.08412627491215587,4,10,1,Sole,444140,21
630,49011,27543,0.1482863159423447,5,12,0,Partner,445230,18
675,15697,2925,0.44720797720797717,4,12,1,LLC,459310,20
718,479987,125275,0.31928889775826513,4,11,1,Partner,445250,19
685,247495,87242,0.23640658551309382,4,8,1,LLC,445110,18
673,149737,104920,0.11892950184267378,4,9,1,LLC,445110,20
698,10947,3254,0.28034726490473266,4,10,1,Corp,722410,16
672,326057,112129,0.24232283054933754,4,10,1,Corp,445131,11
625,372497,448528,0.06920731072902175,5,10,0,LLC,722410,17
591,48792,11514,0.35313531353135313,5,9,0,Corp,722410,20
754,12820,7954,0.13431397200569942,4,9,1,Corp,444240,20
690,102386,21251,0.40149483161576704,4,12,1,Partner,445131,21
621,111602,22746,0.4088704241038717,5,8,0,LLC,445320,17
746,144104,45499,0.26393254064191884,4,13,1,Sole,445320,18
810,44447,26928,0.13754889582095464,4,11,0,Corp,441120,21
713,217199,95598,0.1893336332001367,4,12,0,Corp,445292,16
746,55205,22082,0.20833333333333334,4,10,0,Sole,444140,14
757,44105,11014,0.33370407360329274,4,12,1,LLC,722514,20
667,228148,61947,0.30691289866068305,4,11,0,Partner,445292,26
701,254515,43607,0.4863802447619266,4,10,1,Sole,445292,23
655,220196,28401,0.6460922737462297,4,8,0,LLC,459210,20
744,35532,11152,0.265512912482066,4,13,1,Partner,445230,18
548,69978,40073,0.1455219224914531,5,10,0,Corp,722410,24
785,89324,184855,0.040267597125675084,4,12,1,LLC,722410,21
663,434752,103996,0.34837237329640885,4,11,0,Partner,445110,20
721,400799,97579,0.3422859085117358,4,8,0,Corp,458310,21
698,71405,55885,0.10647609674629448,4,10,1,Sole,722511,16
672,413277,165488,0.20811025572851205,4,12,1,Sole,444240,24
734,74563,70392,0.08827115770731522,4,8,0,Corp,445240,13
652,228599,154872,0.12300426588838956,4,12,0,Corp,459310,6
675,33810,26401,0.10671944244536191,4,12,0,Sole,445291,11
672,557491,152631,0.30437842465379467,4,8,1,Sole,722513,16
641,148849,72499,0.17109316450341844,4,9,0,Sole,445291,11
657,391230,111233,0.2931009682378431,4,11,1,Partner,722513,16
694,509014,99221,0.4275086255261823,4,12,1,Corp,459210,17
664,89690,21026,0.35547258949237454,4,9,0,Sole,459310,20
631,68611,24465,0.23370461203079226,5,12,0,LLC,445131,11
704,159863,64294,0.20720310863636834,4,12,0,Partner,459210,20
704,19318,5779,0.2785660725615735,4,10,0,Corp,445250,25
707,41502,14002,0.24700042851021284,4,11,1,Corp,445250,21
724,162777,50443,0.26891243581864677,4,10,0,Partner,445110,10
657,428412,1055119,0.0338359938547216,4,9,0,LLC,445230,28
734,31898,8851,0.30032388054080517,4,10,1,Partner,458210,10
760,731710,137100,0.44475443715049845,4,12,1,Partner,722410,17
666,471186,168937,0.2324268810266549,4,11,0,Partner,722511,19
665,979802,688638,0.11856761704504641,4,11,0,Corp,722511,17
668,38560,19150,0.16779808529155787,4,12,1,Sole,459210,27
591,150761,42102,0.29840427216442605,5,10,0,Partner,459210,13
720,116827,78007,0.12480397058383651,4,12,0,Corp,722514,18
681,211823,76248,0.23150661875284162,4,11,0,Sole,445240,18
640,886144,1556147,0.0474539573275104,4,8,1,Partner,722513,15
603,70574,89100,0.06600635989524879,5,12,0,Corp,445291,11
714,116053,22004,0.43951478519057147,4,9,0,Corp,459310,10
669,157536,34055,0.38549405373660256,4,9,0,Corp,459910,16
720,163276,32466,0.4190948479434896,4,11,0,Corp,445131,12
749,159667,32088,0.4146591664589047,4,10,1,Partner,722410,18
733,340017,65146,0.434942283486323,4,11,1,Partner,445250,16
711,192193,52889,0.3028244688561579,4,12,0,Partner,445131,21
682,310284,153575,0.16836724727331923,4,8,0,Corp,722330,26
706,84686,41181,0.1713694826902374,4,9,1,LLC,445230,15
739,112476,197634,0.047426050173553135,4,10,0,LLC,444240,13
753,53822,26264,0.17077241344298916,4,12,1,Corp,722514,24
739,106309,56223,0.1575704486301573,4,12,0,Partner,722330,22
646,144942,463748,0.02604539534402305,4,12,1,Corp,445230,19
755,160208,68054,0.19617754528266768,4,9,0,Partner,445320,19
588,497245,261835,0.15825647195116518,5,12,0,LLC,445131,25
645,263524,71029,0.30917418706913136,4,12,0,Corp,459210,19
725,194380,241618,0.06704108689474018,4,9,0,Sole,445250,20
772,38030,6077,0.5215018375294828,4,10,1,Partner,444140,17
618,80943,20647,0.3266939506950162,5,9,0,Sole,444140,17
637,607880,364919,0.13881619391335245,4,11,0,Sole,459310,18
627,252228,423309,0.049654035231946406,5,11,1,Sole,445240,20
713,130117,65659,0.16514237702879017,4,11,0,Sole,445292,19
619,230887,100889,0.19071041771980426,5,11,0,Corp,722513,16
716,336812,108160,0.2595013560157791,4,10,0,LLC,445110,20
653,17054,8539,0.16643244720302924,4,12,0,Partner,459210,15
674,684473,432960,0.1317429246735649,4,11,1,Partner,445110,18
696,556139,182936,0.25333951035699187,4,12,0,Corp,459210,27
649,146713,30545,0.4002646368745567,4,9,0,Corp,459210,16
778,134710,84633,0.13264132588155134,4,12,1,Sole,459210,20
717,10388,1864,0.46441344778254645,4,12,1,Sole,458310,12
704,675413,273628,0.20569684632664298,4,11,0,Partner,445131,14
742,11358,14822,0.06385777897719606,4,13,1,LLC,445250,23
672,55912,21958,0.21219297446640556,4,12,1,LLC,445131,12
647,203048,64526,0.2622302121108804,4,12,0,LLC,722514,23
802,154054,118959,0.10791813425914251,4,10,1,LLC,722330,16
708,25326,12485,0.16904285142170605,4,9,0,Corp,722514,24
608,156610,45274,0.2882633152213927,5,12,0,LLC,458310,22
660,192808,34619,0.46411893276331884,4,12,0,Partner,722514,18
714,108413,72367,0.12484166355751469,4,8,1,LLC,722514,18
672,293225,71927,0.3397252306736923,4,9,1,Corp,459310,16
671,210839,89796,0.19566480318351226,4,10,0,Sole,445110,19
666,199788,165635,0.10051619524858876,4,12,0,Partner,722511,23
775,19200,10556,0.15157256536566882,4,12,1,Corp,722513,17
762,13785,5191,0.2212964746676941,4,13,1,Sole,445292,20
718,417799,566994,0.06140555867140276,4,12,0,Corp,458310,17
739,496966,244307,0.16951554123841453,4,10,0,Corp,445320,19
702,72914,18175,0.3343145346171481,4,8,1,Corp,445291,14
786,218200,445090,0.04085316078396129,4,12,0,Corp,722330,16
687,140062,52484,0.22238841043619645,4,11,1,Corp,445131,17
671,101987,165344,0.051401421682472095,4,8,0,Sole,722330,14
630,49704,13207,0.3136215643219505,5,11,0,LLC,722511,19
733,223622,95300,0.1955421476040574,4,12,0,LLC,459210,19
644,47177,40815,0.09632283882559516,4,12,0,LLC,459210,16
770,57076,17851,0.2664463242021922,4,10,0,Partner,459310,18
713,167333,42532,0.3278570644847801,4,11,0,Partner,445240,11
708,178231,70531,0.2105823444064785,4,9,1,Sole,459210,15
660,313201,121327,0.21512180580854495,4,12,0,Partner,445320,25
709,21657,11415,0.15810337275514674,4,11,1,Partner,458310,27
705,78451,23299,0.2805950183841939,4,12,0,LLC,722513,19
610,130009,44574,0.24305835988094704,5,11,0,Partner,445131,19
707,302400,291903,0.08633004799539573,4,10,0,Partner,722330,21
639,150432,81038,0.15469286013968755,4,11,1,Corp,459310,15
681,334084,427574,0.0651123158408447,4,10,1,Partner,722514,15
635,23386,8345,0.23353305372478528,4,8,0,Partner,722513,24
738,370725,114195,0.270535049695696,4,12,0,LLC,445292,16
693,108776,62102,0.14596416647880367,4,11,0,LLC,458210,16
775,48986,8633,0.4728560948299162,4,10,1,Partner,722410,17
699,184108,352856,0.04348043772341503,4,12,0,LLC,458210,14
705,421391,141265,0.2485818615132316,4,12,0,Partner,459910,16
705,37027,86439,0.03569665698739381,4,9,0,LLC,441120,16
790,1046088,200046,0.43576977295222097,4,12,0,LLC,458210,17
678,46032,16651,0.23037655396072307,4,11,0,Sole,458310,21
814,739803,459375,0.13420462585034013,4,12,1,Sole,445320,11
735,86913,81720,0.08862885462555066,4,10,0,Corp,722511,13
707,93996,92937,0.0842829013202492,4,12,1,Partner,458210,15
705,159702,44726,0.2975562312748737,4,11,0,Partner,445292,18
699,38314,12676,0.25188019354160096,4,9,1,Partner,441120,18
661,322709,162401,0.1655926790270175,4,9,0,Corp,459910,22
664,56715,11887,0.3975982165390763,4,8,0,Sole,445292,28
716,505846,300547,0.14025704243706752,4,10,0,Corp,445291,22
704,26525,21021,0.10515278372421229,4,10,0,LLC,458310,18
683,216386,135472,0.13310622613282944,4,10,0,Partner,722511,16
707,36626,11647,0.2620560373200538,4,9,0,Sole,444240,13
644,98310,54405,0.15058358606745703,4,11,0,Corp,459910,16
628,356870,197767,0.15037476761374075,5,12,0,Corp,458310,24
652,216464,168608,0.10698582906307333,4,11,0,Sole,459910,24
722,85143,66582,0.10656408638971494,4,8,1,LLC,445291,9
687,24655,19161,0.10722735417427762,4,11,1,Corp,458210,14
641,588970,151673,0.323596377294135,4,9,1,Sole,445240,15
609,574899,134996,0.3548864410797357,5,9,0,Sole,444140,27
747,62928,21809,0.24045118987573938,4,12,0,Sole,722513,19
760,10873,6940,0.13055955811719502,4,12,0,LLC,722410,22
730,75783,21525,0.29339140534262487,4,12,1,Sole,459210,11
614,453082,68893,0.5480503582850701,5,10,0,Sole,722511,25
674,126708,63285,0.16684838429327645,4,12,1,LLC,441120,19
748,391778,522635,0.06246838934756889,4,13,1,LLC,459310,14
756,468945,414839,0.09420220856766119,4,12,1,Corp,445131,20
667,215000,397552,0.04506747964207618,4,8,0,Sole,445292,16
618,22408,9490,0.19676852827537758,5,9,0,Partner,445110,19
715,261342,178855,0.12176623521847306,4,10,1,LLC,459210,18
646,469777,134978,0.29003306711711047,4,9,0,Partner,458310,17
614,70302,20799,0.2816721957786432,5,9,0,LLC,458310,29
621,554604,255846,0.18064382480085678,5,10,0,Sole,441120,18
688,51576,15240,0.2820209973753281,4,11,0,Sole,458210,28
678,602109,181176,0.276944794012452,4,12,1,Corp,458310,20
752,52163,40000,0.10867291666666667,4,9,1,Partner,458210,22
708,105142,27899,0.31405546196398915,4,8,0,LLC,458310,20
726,37012,26540,0.11621451896508415,4,12,0,Sole,444140,18
617,98941,49930,0.16513285266039124,5,11,0,Corp,722330,13
688,26875,15262,0.1467424540252479,4,12,0,LLC,445110,15
769,113739,46761,0.20269562242039307,4,10,0,LLC,722513,35
699,102816,38114,0.2247992863514719,4,12,1,LLC,458210,18
683,294893,105936,0.2319741793787444,4,8,0,Partner,444240,16
734,216258,47637,0.37830887755316245,4,12,1,Partner,458310,20
679,319599,95499,0.27888511921590803,4,9,1,LLC,441120,14
702,139483,108268,0.10735936133791456,4,10,0,LLC,444240,29
785,206132,47671,0.36033787138232193,4,11,0,Corp,458210,21
639,188626,85483,0.18388256534437647,4,12,0,Sole,722410,14
668,511420,135005,0.31567966618520305,4,9,0,LLC,445110,19
722,531594,169685,0.2610690396911925,4,11,1,LLC,722511,17
779,26116,7697,0.2827508553115933,4,9,1,Sole,445240,23
720,98642,59401,0.13838431451771294,4,12,1,Sole,445291,14
734,197339,141666,0.11608231097558107,4,12,0,Partner,459210,10
622,56730,15017,0.31480988213358196,5,10,0,Sole,445131,18
684,615629,122583,0.418511675082733,4,8,1,Sole,722514,19
700,72510,30788,0.19626153046641548,4,11,0,Corp,445240,20
741,53902,19884,0.22590189767317104,4,9,1,Corp,445230,25
